PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
35, 449243474, 6.596019268035889, 28.351961135864258, 23.672462463378906, -4.829326152801514, 1.0283702611923218, 8.658596992492676, -0.5004509091377258, -3.855992317199707, 0.48688817024230957, 0.659912109375, 0.40625, -0.748291015625, 0, 
36, 449251807, 6.592166423797607, 28.31926155090332, 23.673511505126953, -4.860506057739258, 1.006111741065979, 8.693098068237305, -0.5228121876716614, -3.887242078781128, 0.5591459274291992, 0.655517578125, 0.40478515625, -0.748779296875, 0, 
37, 449260140, 6.592537879943848, 28.301435470581055, 23.711862564086914, -4.8155083656311035, 1.0058459043502808, 8.682297706604004, -0.4892062246799469, -3.930093765258789, 0.6440057754516602, 0.659423828125, 0.40478515625, -0.751220703125, 0, 
38, 449268473, 6.589788913726807, 28.26991081237793, 23.714126586914062, -4.829898834228516, 1.0349664688110352, 8.709487915039062, -0.45921197533607483, -3.7318148612976074, 0.6702861189842224, 0.656982421875, 0.404296875, -0.747802734375, 0, 
39, 449276806, 6.5897440910339355, 28.252798080444336, 23.741897583007812, -4.831089973449707, 1.0074490308761597, 8.693872451782227, -0.4325219392776489, -3.8595528602600098, 0.5730800628662109, 0.659423828125, 0.40478515625, -0.747802734375, 0, 
40, 449285139, 6.586211681365967, 28.221881866455078, 23.743703842163086, -4.812410354614258, 1.0384202003479004, 8.68682861328125, -0.5268591642379761, -3.6644234657287598, 0.6153947710990906, 0.654541015625, 0.4072265625, -0.746826171875, 0, 
41, 449293472, 6.5859856605529785, 28.20578956604004, 23.77987289428711, -4.830583572387695, 1.0107738971710205, 8.692238807678223, -0.4407440721988678, -3.708709955215454, 0.5487977266311646, 0.656005859375, 0.40625, -0.745849609375, 0, 
42, 449301805, 6.584003925323486, 28.176443099975586, 23.781185150146484, -4.81380558013916, 1.039973497390747, 8.690613746643066, -0.3110080659389496, -3.484304666519165, 0.5396022796630859, 0.656494140625, 0.404296875, -0.747802734375, 0, 
43, 449310138, 6.584932804107666, 28.162416458129883, 23.81009864807129, -4.8014235496521, 0.9961591958999634, 8.643309593200684, -0.3190765380859375, -3.433485984802246, 0.5430602431297302, 0.656494140625, 0.4072265625, -0.750732421875, 0, 
44, 449318471, 6.582561492919922, 28.134260177612305, 23.811885833740234, -4.813065528869629, 1.01962411403656, 8.737821578979492, -0.3841366767883301, -3.3383798599243164, 0.5735155344009399, 0.657470703125, 0.40576171875, -0.748779296875, 0, 
45, 449326804, 6.583122253417969, 28.120508193969727, 23.836528778076172, -4.844913482666016, 0.9923965930938721, 8.687836647033691, -0.3839830160140991, -3.377749443054199, 0.5931104421615601, 0.655029296875, 0.40478515625, -0.750244140625, 0, 
46, 449335137, 6.580716609954834, 28.092330932617188, 23.8389892578125, -4.842072010040283, 1.0142676830291748, 8.699562072753906, -0.42593914270401, -3.331899881362915, 0.6429045796394348, 0.657470703125, 0.40869140625, -0.746337890625, 0, 
47, 449343470, 6.581801891326904, 28.07755470275879, 23.863712310791016, -4.8561201095581055, 1.0051639080047607, 8.704182624816895, -0.2852913737297058, -3.4813077449798584, 0.6359374523162842, 0.654052734375, 0.4052734375, -0.745361328125, 0, 
48, 449351803, 6.579730033874512, 28.047283172607422, 23.865907669067383, -4.835804462432861, 0.9960771203041077, 8.684225082397461, -0.370637983083725, -3.586146354675293, 0.6450048089027405, 0.656494140625, 0.40771484375, -0.746337890625, 0, 
49, 449360136, 6.579127311706543, 28.03002166748047, 23.89900016784668, -4.844075679779053, 1.014522910118103, 8.651041984558105, -0.47201910614967346, -3.809015989303589, 0.6950294375419617, 0.656982421875, 0.40673828125, -0.749267578125, 0, 
50, 449368469, 6.5769267082214355, 27.997617721557617, 23.90081214904785, -4.820688247680664, 1.010709285736084, 8.66060733795166, -0.3663603961467743, -3.843543767929077, 0.6345798373222351, 0.655029296875, 0.40576171875, -0.745849609375, 0, 
51, 449376802, 6.577591419219971, 27.980510711669922, 23.92595863342285, -4.813408374786377, 1.0198338031768799, 8.681642532348633, -0.33808231353759766, -3.824230670928955, 0.7834241390228271, 0.656982421875, 0.4052734375, -0.745849609375, 0, 
52, 449385135, 6.576168537139893, 27.948503494262695, 23.92896270751953, -4.788455486297607, 1.0528753995895386, 8.672978401184082, -0.33680152893066406, -3.7848103046417236, 0.7506890892982483, 0.655517578125, 0.40771484375, -0.746826171875, 0, 
53, 449393468, 6.575840950012207, 27.932388305664062, 23.976970672607422, -4.813354015350342, 1.042102575302124, 8.658195495605469, -0.365028440952301, -3.7254366874694824, 0.5987455248832703, 0.652587890625, 0.40869140625, -0.745361328125, 0, 
54, 449401801, 6.574828624725342, 27.90412712097168, 23.97979164123535, -4.78545618057251, 1.0182101726531982, 8.665143013000488, -0.27778634428977966, -3.3389179706573486, 0.6819405555725098, 0.656982421875, 0.40478515625, -0.749755859375, 0, 
55, 449410134, 6.575677871704102, 27.89314079284668, 24.0002384185791, -4.804500102996826, 1.0055369138717651, 8.679228782653809, -0.25706443190574646, -3.1057512760162354, 0.4936247169971466, 0.656005859375, 0.404296875, -0.744873046875, 0, 
56, 449418467, 6.574119567871094, 27.867759704589844, 24.002023696899414, -4.815199375152588, 1.016621470451355, 8.676462173461914, -0.28408750891685486, -3.0090582370758057, 0.5335829854011536, 0.656494140625, 0.40478515625, -0.748291015625, 0, 
57, 449426800, 6.574703216552734, 27.856815338134766, 24.0378475189209, -4.824087142944336, 1.0496504306793213, 8.677275657653809, -0.28941527009010315, -3.0794968605041504, 0.5187779068946838, 0.655029296875, 0.40380859375, -0.747802734375, 0, 
58, 449435133, 6.572404861450195, 27.83135986328125, 24.040340423583984, -4.843310832977295, 1.0331224203109741, 8.702099800109863, -0.4125428795814514, -3.0105948448181152, 0.6060456037521362, 0.658447265625, 0.40625, -0.747802734375, 0, 
59, 449443466, 6.571935176849365, 27.81964111328125, 24.068683624267578, -4.820702075958252, 1.045661211013794, 8.718369483947754, -0.43841323256492615, -3.179264545440674, 0.5470304489135742, 0.656982421875, 0.40576171875, -0.748291015625, 0, 
60, 449451799, 6.567228317260742, 27.791549682617188, 24.06909942626953, -4.8191657066345215, 1.0234802961349487, 8.70410442352295, -0.5850548148155212, -3.3507778644561768, 0.4226733148097992, 0.656982421875, 0.40576171875, -0.746337890625, 0, 
